Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
38743564,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",Tom         Wright,"Wright, Tom",Bradley Hope,"=""031643650X""","=""9780316436502""",4,4.05,Hachette Books,Hardcover,400,2018,2018,2019/10/23,2019/10/17,,,read,,,,1,,,0,,,,,
8343762,"In the Land of Invented Languages: Esperanto Rock Stars, Klingon Poets, Loglan Lovers, and the Mad Dreamers Who Tried to Build A Perfect Language",Arika Okrent,"Okrent, Arika",,"=""""","=""""",4,4.09,,Kindle Edition,352,,2009,2019/10/20,2019/09/26,,,read,,,,1,,,0,,,,,
166433,Empires of the Word: A Language History of the World,Nicholas Ostler,"Ostler, Nicholas",,"=""0060935723""","=""9780060935726""",5,4.05,Harper Perennial,Paperback,615,2006,2005,2019/10/20,2019/06/19,,,read,,,,1,,,0,,,,,
44164651,"The Solar War (The Long Winter, #2)",A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",5,4.25,Legion Books,Kindle Edition,498,2019,2019,2019/10/17,2019/10/14,,,read,,,,1,,,0,,,,,
43720168,"Winter World (The Long Winter, #1)",A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",4,4.09,Legion Books,Kindle Edition,418,2019,2019,2019/10/14,2019/10/10,,,read,,,,1,,,0,,,,,
39088907,The Breakthrough: Immunotherapy and the Race to Cure Cancer,Charles Graeber,"Graeber, Charles",,"=""1455568503""","=""9781455568505""",5,4.30,Twelve,Hardcover,320,2018,2018,2019/10/10,2019/10/08,,,read,,,,1,,,0,,,,,
141565,This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin,"Levitin, Daniel J.",,"=""0525949690""","=""9780525949695""",5,3.88,Dutton Adult,Hardcover,314,2006,2006,2019/10/09,2019/09/25,,,read,,,,1,,,0,,,,,
37969723,The Silence of the Girls,Pat Barker,"Barker, Pat",,"=""0385544219""","=""9780385544214""",5,3.91,Doubleday Books,Hardcover,291,2018,2018,2019/10/08,2019/10/05,,,read,,,,1,,,0,,,,,
38212121,From Here to Eternity: Traveling the World to Find the Good Death,Caitlin Doughty,"Doughty, Caitlin",,"=""0393356280""","=""9780393356281""",5,4.27,W. W. Norton  Company,Paperback,288,2018,2017,2019/10/05,2019/10/03,,,read,,,,1,,,0,,,,,
43886051,How to Be an Epicurean: The Ancient Art of Living Well,Catherine Wilson,"Wilson, Catherine",,"=""1541672631""","=""9781541672635""",0,3.50,Basic Books,Hardcover,304,2019,,,2019/10/04,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
10574913,The Invisible World: Early Modern Philosophy and the Invention of the Microscope,Catherine Wilson,"Wilson, Catherine",,"=""0691017093""","=""9780691017099""",0,4.40,Princeton University Press,Paperback,290,1997,1995,,2019/10/04,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
46138936,Understanding Complexity,Scott E. Page,"Page, Scott E.",,"=""""","=""""",4,4.16,The Great Courses,,60,2009,,2019/10/03,2019/10/01,,,read,,,,1,,,0,,,,,
32191825,"Atomic Adventures: Secret Islands, Forgotten N-Rays, and Isotopic Murder",James Mahaffey,"Mahaffey, James",,"=""1681774216""","=""9781681774213""",5,3.92,Pegasus Books,Hardcover,464,2017,2017,2019/09/30,2019/09/27,,,read,Optional subtitle: 1001 radiation detectors you must see before you die,,,1,,,0,,,,,
18966806,"Morning Star (Red Rising Saga, #3)",Pierce Brown,"Brown, Pierce",,"=""0345539842""","=""9780345539847""",5,4.49,Del Rey,Hardcover,524,2016,2016,2019/09/27,2019/09/14,,,read,,,,1,,,0,,,,,
1489658,Reading the Past: Ancient Writing from Cuneiform to the Alphabet,J.T. Hooker,"Hooker, J.T.",,"=""076070726X""","=""9780760707265""",0,4.14,Barnes & Noble,Hardcover,384,1998,1990,,2019/09/21,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
19468198,Breaking the Maya Code,Michael D. Coe,"Coe, Michael D.",,"=""""","=""""",4,4.04,Thames and Hudson Ltd,Kindle Edition,304,2012,1992,2019/09/21,2019/08/01,,,read,,,,1,,,0,,,,,
693259,Fakta Om Finland,Erlend Loe,"Loe, Erlend",,"=""8202202213""","=""9788202202217""",0,3.29,J.W. Cappelens Forlag a.s,Paperback,222,2001,2001,,2019/09/19,,,read,,,,1,,,0,,,,,
19346861,Expressiveness in Music Performance: Empirical Approaches Across Styles and Cultures,Dorottya Fabian,"Fabian, Dorottya","Renee Timmers, Emery Schubert","=""0199659648""","=""9780199659647""",0,0.0,"Oxford University Press, USA",Hardcover,416,2014,2014,,2019/09/19,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
18966819,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,"=""0345539826""","=""9780345539823""",4,4.44,Del Rey,ebook,430,2015,2015,2019/09/14,2019/09/05,,,read,,,,1,,,0,,,,,
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",5,4.25,Del Rey (Random House),Hardcover,382,2014,2014,2019/09/05,2018/12/07,,,read,,,,1,,,0,,,,,
101438,Skunk Works: A Personal Memoir of My Years at Lockheed,Ben R. Rich,"Rich, Ben R.",Leo Janos,"=""""","=""""",5,4.41,"Back Bay Books/Little, Brown & Co. (NY)",Paperback,382,1996,1994,2019/08/31,2019/08/27,,,read,,,,1,,,0,,,,,
21483760,"Spell or High Water (Magic 2.0, #2)",Scott  Meyer,"Meyer, Scott",,"=""1477823484""","=""9781477823484""",4,4.03,47North,Paperback,431,2014,2014,2019/08/27,2019/08/26,,,read,,,,1,,,0,,,,,
6050499,Brunelleschi's Dome: The Story of the Great Cathedral in Florence,Ross King,"King, Ross",,"=""0099526786""","=""9780099526780""",0,3.87,Vintage,Paperback,192,2008,2000,,2019/08/26,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,"Meyer, Scott",,"=""1612184715""","=""9781612184715""",4,3.99,47North,Paperback,373,2014,2013,2019/08/26,2019/08/23,,,read,,,,1,,,0,,,,,
38169,"Alas, Babylon",Pat Frank,"Frank, Pat",,"=""0060741872""","=""9780060741877""",5,4.08,Harper Perennial Modern Classics,Paperback,323,2005,1959,2019/08/23,2019/07/07,,,read,,,,1,,,0,,,,,
853510,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0007119313""","=""9780007119318""",5,4.17,HarperCollins,Paperback,347,2007,1934,2019/08/15,2019/08/13,,,read,,,,1,,,0,,,,,
35721140,Liquid Rules: The Delightful and Dangerous Substances That Flow Through Our Lives,Mark Miodownik,"Miodownik, Mark",,"=""054485019X""","=""9780544850194""",4,4.13,Houghton Mifflin Harcourt,Hardcover,256,2019,2018,2019/08/12,2019/08/09,,,read,,,,1,,,0,,,,,
38357895,Convenience Store Woman,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,"=""""","=""""",4,3.71,Portobello Books,Paperback,163,2018,2016,2019/08/09,2019/08/08,,,read,,,,1,,,0,,,,,
39971465,The Only Woman in the Room,Marie Benedict,"Benedict, Marie",,"=""1492666866""","=""9781492666868""",5,3.76,Sourcebooks Landmark,Hardcover,256,2019,2019,2019/08/08,2019/08/05,,,read,,,,1,,,0,,,,,
18423,"The Left Hand of Darkness (Hainish Cycle, #4)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",3,4.07,Ace,Paperback,304,2000,1969,2019/08/05,2019/08/02,,,read,,,,1,,,0,,,,,
270032,Seven Years in Tibet,Heinrich Harrer,"Harrer, Heinrich",,"=""0874778883""","=""9780874778885""",5,4.09,Tarcher,Paperback,330,1997,1953,2019/08/02,2019/07/30,,,read,,,,1,,,0,,,,,
33396171,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",4,4.15,Tor.com,Kindle Edition,156,2017,2017,2019/08/01,2019/07/24,,,read,,,,1,,,0,,,,,
45887330,Feltnotater fra småbarnslivet,Heidi Bøhagen,"Bøhagen, Heidi","Therese G. Eide, Kristin Storrusten","=""""","=""9788210056918""",5,4.24,Tiden,Paperback,181,2019,,,2019/08/01,,,read,,,,1,,,0,,,,,
33555224,"Thunderhead (Arc of a Scythe, #2)",Neal Shusterman,"Shusterman, Neal",,"=""1442472456""","=""9781442472457""",5,4.48,Simon & Schuster Books for Young Readers,Hardcover,504,2018,2018,2019/07/30,2019/07/24,,,read,,,,1,,,0,,,,,
24346909,Introduction to Machine Learning with Python: A Guide for Data Scientists,Andreas C. Müller,"Müller, Andreas C.",Sarah Guido,"=""1449369413""","=""9781449369415""",0,4.34,O'Reilly Media,Paperback,400,2016,2015,,2019/07/28,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
43258999,"Rexus: Side Quest (The Completionist Chronicles, #2.5)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",0,4.32,Mountaindale Press,Kindle Edition,169,2019,2019,,2019/07/27,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
28954189,"Scythe (Arc of a Scythe, #1)",Neal Shusterman,"Shusterman, Neal",,"=""1442472421""","=""9781442472426""",5,4.33,Simon Schuster Books for Young Readers,Hardcover,435,2016,2016,2019/07/24,2019/01/05,,,read,,,,1,,,0,,,,,
38232376,"Nine Pints: A Journey Through the Money, Medicine, and Mysteries of Blood",Rose George,"George, Rose",,"=""1627796371""","=""9781627796378""",4,3.84,Metropolitan Books,Hardcover,289,2018,2018,2019/07/21,2019/01/30,,,read,,,,1,,,0,,,,,
43082075,Alter,Jeremy Robinson,"Robinson, Jeremy",,"=""""","=""""",4,4.07,Breakneck Media,Kindle Edition,,2018,2018,2019/07/17,2019/07/14,,,read,,,,1,,,0,,,,,
41069,Stand on Zanzibar,John Brunner,"Brunner, John",,"=""1857988361""","=""9781857988369""",0,3.96,Gollancz,Paperback,672,1999,1968,,2019/07/16,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
39088590,Gene Machine: The Race to Decipher the Secrets of the Ribosome,Venki Ramakrishnan,"Ramakrishnan, Venki",,"=""0465093361""","=""9780465093366""",4,4.03,Basic Books,Hardcover,288,2018,2018,2019/07/14,2019/07/11,,,read,,,,1,,,0,,,,,
42040539,"Advent (Red Mage, #1)",Xander Boyce,"Boyce, Xander",,"=""""","=""""",5,4.07,Mountaindale Press,Kindle Edition,411,2018,,2019/07/10,2019/07/06,,,read,,,,1,,,0,,,,,
941731,The Death of Grass,John Christopher,"Christopher, John",,"=""0722122977""","=""9780722122976""",0,3.88,Sphere (London),Paperback,222,1982,1956,,2019/07/07,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
35887567,On the Come Up,Angie Thomas,"Thomas, Angie",,"=""0062498568""","=""9780062498564""",5,4.30,Balzer + Bray,Hardcover,464,2019,2019,2019/07/06,2019/07/02,,,read,,,,1,,,0,,,,,
34914402,The World Ends in Hickory Hollow,Ardath Mayhar,"Mayhar, Ardath",,"=""""","=""""",3,3.67,Wildside Press,Kindle Edition,150,2017,1985,2019/07/05,2019/06/10,,,read,,,,1,,,0,,,,,
27311742,The Seven Pillars of Statistical Wisdom,Stephen M. Stigler,"Stigler, Stephen M.",,"=""0674088913""","=""9780674088917""",0,3.69,Harvard University Press,Paperback,240,2016,2016,,2019/07/04,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
23798374,Shadow Beast,Luke  Phillips,"Phillips, Luke",,"=""0956298729""","=""9780956298720""",4,3.84,Black Beast Books,Paperback,380,2014,2014,2019/07/02,2019/06/28,,,read,,,,1,,,0,,,,,
46183531,The Dead Drink First,Dale Maharidge,"Maharidge, Dale",,"=""""","=""""",4,3.89,Audible Studios,Audible Audio,4,2019,2019,2019/06/28,2019/06/27,,,read,,,,1,,,0,,,,,
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.52,Gollancz,Hardcover,513,2018,2018,2019/06/26,2019/06/23,,,read,,,,1,,,0,,,,,
36341728,Lost in Math: How Beauty Leads Physics Astray,Sabine Hossenfelder,"Hossenfelder, Sabine",,"=""0465094252""","=""9780465094257""",4,4.03,Hachette,Hardcover,291,2018,2018,2019/06/23,2019/06/21,,,read,,,,1,,,0,,,,,
23999630,A Canticle For Leibowitz,Walter M. Miller Jr.,"Jr., Walter M. Miller",,"=""""","=""""",5,3.97,Gateway,Kindle Edition,354,2014,1959,2019/06/20,2019/05/21,,,read,,,,1,,,0,,,,,
35881172,The Wisdom of Wolves: Lessons From the Sawtooth Pack,Jim Dutcher,"Dutcher, Jim",Jamie Dutcher,"=""1426218869""","=""9781426218866""",4,4.17,National Geographic,Hardcover,224,2018,2018,2019/06/20,2019/06/18,,,read,,,,1,,,0,,,,,
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,"Pinker, Steven",,"=""0060958332""","=""9780060958336""",5,4.02,Harper Perennial Modern Classics,Paperback,448,2000,1994,2019/06/20,2019/03/23,,,read,,,,1,,,0,,,,,
28789711,SPQR: A History of Ancient Rome,Mary Beard,"Beard, Mary",,"=""1631492225""","=""9781631492228""",5,4.05,Liveright,Paperback,608,2016,2015,2019/06/18,2019/01/21,,,read,,,,1,,,0,,,,,
17245,Dracula,Bram Stoker,"Stoker, Bram","Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",4,4.00,Norton,Paperback,488,1986,1897,2019/06/18,2019/06/10,,,read,,,,1,,,0,,,,,
1416925,Show Stopper!: The Breakneck Race to Create Windows NT and the Next Generation at Microsoft,G. Pascal Zachary,"Zachary, G. Pascal",,"=""0029356717""","=""9780029356715""",0,4.14,Free Press,Hardcover,312,1994,1994,,2019/06/16,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John",,"=""152473165X""","=""9781524731656""",5,4.42,Knopf Publishing Group,Hardcover,339,2018,2018,2019/06/09,2019/06/06,,,read,,,,1,,,0,,,,,
36597350,Reset,Brian  Andrews,"Andrews, Brian",,"=""""","=""""",4,3.73,Thomas & Mercer,Kindle Edition,365,2018,2018,2019/06/06,2019/06/03,,,read,,,,1,,,0,,,,,
21856367,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",Walter Isaacson,"Isaacson, Walter",,"=""147670869X""","=""9781476708690""",5,4.10,Simon and Schuster,Hardcover,542,2014,2014,2019/06/03,2019/05/31,,,read,,,,1,,,0,,,,,
21032488,"The Doors of Stone (The Kingkiller Chronicle, #3)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0575081449""","=""9780575081444""",0,3.72,Gollancz,Hardcover,896,,,,2019/06/02,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
12297628,Inferno,Dante Alighieri,"Alighieri, Dante","Douglas Neff, Henry Wadsworth Longfellow","=""""","=""""",5,4.00,,Kindle Edition,,,1307,2019/05/31,2019/05/13,,,read,,,,1,,,0,,,,,
54479,"Around the World in Eighty Days (Extraordinary Voyages, #11)",Jules Verne,"Verne, Jules","Michael Glencross, Brian W. Aldiss","=""014044906X""","=""9780140449068""",0,3.93,Penguin Books,Paperback,252,2004,1873,,2019/05/31,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
13538794,"Walkable City: How Downtown Can Save America, One Step at a Time",Jeff Speck,"Speck, Jeff",,"=""0374285810""","=""9780374285814""",4,4.29,"Farrar, Straus and Giroux",Hardcover,312,2012,2012,2019/05/31,2019/05/29,,,read,,,,1,,,0,,,,,
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""0062498533""","=""9780062498533""",5,4.52,Balzer + Bray,Hardcover,444,2017,2017,2019/05/29,2018/12/06,,,read,,,,1,,,0,,,,,
341735,Replay,Ken Grimwood,"Grimwood, Ken",,"=""068816112X""","=""9780688161125""",0,4.16,William Morrow Paperbacks,Paperback,311,1998,1987,,2019/05/28,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
35068612,The Rise and Fall of the Dinosaurs: A New History of a Lost World,Stephen Brusatte,"Brusatte, Stephen",,"=""0062490451""","=""9780062490452""",4,4.15,William Morrow,ebook,416,2018,2018,2019/05/23,2019/05/15,,,read,,,,1,,,0,,,,,
12383105,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""""","=""""",5,4.13,Transworld Digital,Kindle Edition,503,2010,1996,2019/05/20,2019/05/03,,,read,,,,1,,,0,,,,,
31170723,Behave: The Biology of Humans at Our Best and Worst,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""1594205078""","=""9781594205071""",5,4.42,Penguin Press,Hardcover,790,2017,2017,,2017/11/06,,,read,,,,1,,,0,,,,,
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",5,4.47,Random House,Hardcover,334,2018,2018,2019/05/15,2019/05/12,,,read,,,,1,,,0,,,,,
137254,Sult,Knut Hamsun,"Hamsun, Knut",,"=""8205248931""","=""9788205248939""",5,4.05,Gyldendal,Paperback,158,1998,1890,,2019/05/14,,,read,,,,1,,,0,,,,,
10608653,Skipper Worse,Alexander L. Kielland,"Kielland, Alexander L.",,"=""1161452923""","=""9781161452921""",4,3.45,Kessinger Publishing,Hardcover,160,2010,1882,,2019/05/14,,,read,,,,1,,,0,,,,,
3182569,Gift (Løvdahl #1),Alexander L. Kielland,"Kielland, Alexander L.",,"=""""","=""9788205257337""",5,3.82,Gyldendal,Paperback,137,1999,1883,,2019/05/14,,,read,,,,1,,,0,,,,,
45160427,Naiv. Super.,Erlend Loe,"Loe, Erlend",,"=""8252539254""","=""""",4,3.87,De norske Bokklbbene A/S,Hardcover,207,1999,1996,,2019/05/14,,,read,,,,1,,,0,,,,,
693261,L,Erlend Loe,"Loe, Erlend",,"=""8202175208""","=""9788202175207""",4,3.60,J.W. Cappelen,Hardcover,467,,1999,,2019/05/14,,,read,,,,1,,,0,,,,,
1156439,Doppler,Erlend Loe,"Loe, Erlend",Jozef Zelizňák,"=""""","=""""",4,3.92,Premedia,Paperback,176,2014,2004,,2019/05/14,,,read,,,,1,,,0,,,,,
25667918,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""0765384469""","=""9780765384461""",4,3.93,Tor.com,ebook,96,2015,2015,2019/05/12,2019/03/19,,,read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0140285601""","=""9780140285604""",5,4.16,Penguin,Paperback,179,1999,1963,2019/05/10,2019/05/08,,,read,,,,1,,,0,,,,,
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.00,Harper Voyager,ebook,644,2018,2018,,2019/05/10,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
13381425,Tom Clancy Presents: Act of Valor,Dick Couch,"Couch, Dick",George Galdorisi,"=""0425259358""","=""9780425259351""",3,4.12,Berkley,Paperback,336,2012,2012,2019/05/08,2019/05/06,,,read,,,,1,,,0,,,,,
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",5,4.26,"Little, Brown and Company",Hardcover,393,2018,2018,2019/05/06,2019/02/24,,,read,,,,1,,,0,,,,,
39863398,Why You Like It: The Science and Culture of Musical Taste,Nolan Gasser,"Gasser, Nolan",,"=""1250057191""","=""9781250057198""",0,3.28,Flatiron Books,Hardcover,720,2019,2019,,2019/05/04,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
18187473,A Month in the Country,J.L. Carr,"Carr, J.L.",,"=""""","=""""",4,4.11,NYRB Classics,Kindle Edition,135,2012,1980,2019/05/03,2019/04/21,,,read,,,,1,,,0,,,,,
38220476,Commune: Book Three (Commune #3),Joshua Gayou,"Gayou, Joshua",,"=""""","=""""",5,4.31,,Kindle Edition,490,2018,2018,2019/05/01,2019/04/25,,,read,,,,1,,,0,,,,,
44788600,The Beautiful Brain,Hana Walker-Brown,"Walker-Brown, Hana",,"=""""","=""""",4,3.96,Audible Studios,Audible Audio,4,2019,,2019/04/24,2019/04/24,,,read,,,,1,,,0,,,,,
455373,Sphere,Michael Crichton,"Crichton, Michael",,"=""""","=""""",4,3.80,Ballantine Books,Paperback,371,1997,1987,2019/04/23,2019/04/18,,,read,,,,1,,,0,,,,,
525304,Star Maker,Olaf Stapledon,"Stapledon, Olaf",,"=""1857988078""","=""9781857988079""",0,3.93,Millennium Paperbacks,Paperback,272,1999,1937,,2019/04/17,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
26082188,The Dispatcher,John Scalzi,"Scalzi, John",Zachary Quinto,"=""""","=""""",4,3.98,Audible Studios,Audible Audio,3,2016,2016,2019/04/17,2019/04/16,,,read,,,,1,,,0,,,,,
27415429,Trials of the Earth: The True Story of a Pioneer Woman,Mary Mann Hamilton,"Hamilton, Mary Mann",,"=""0316341398""","=""9780316341394""",4,3.90,"Little, Brown and Company",Hardcover,318,2016,1992,2019/04/16,2019/04/11,,,read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.26,St. Martin's Press,Paperback,264,2004,1939,2019/04/10,2019/04/08,,,read,,,,1,,,0,,,,,
49789,Building Harlequin's Moon,Larry Niven,"Niven, Larry",Brenda Cooper,"=""0765351293""","=""9780765351296""",0,3.72,Tor Science Fiction,Paperback,501,2006,2005,,2019/04/10,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
13530973,Antifragile: Things That Gain from Disorder,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""1400067820""","=""9781400067824""",4,4.10,Random House,Hardcover,426,2012,2012,2019/04/08,2019/04/01,,,read,,,,1,,,0,,,,,
44170501,A Mind of Her Own,Paula McLain,"McLain, Paula",Hillary Huber,"=""""","=""""",2,3.15,Audible Studios,Audible Audio,2,2019,2019,2019/03/11,2019/03/11,,,read,,,,1,,,0,,,,,
25806615,The Iliad,Homer,"Homer, Homer",Caroline Alexander,"=""""","=""""",5,3.87,Ecco,Kindle Edition,613,2015,-750,2019/04/01,2018/06/18,,,read,,,,1,,,0,,,,,
7673,Eaters of the Dead,Michael Crichton,"Crichton, Michael",,"=""0060891564""","=""9780060891565""",3,3.67,Avon,Paperback,304,2006,1976,2019/04/01,2019/03/29,,,read,,,,1,,,0,,,,,
32829,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",Jules Verne,"Verne, Jules",,"=""0553213970""","=""9780553213973""",4,3.86,Bantam,Paperback,240,2006,1864,2019/03/29,2019/03/25,,,read,,,,1,,,0,,,,,
26530386,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""0393352978""","=""9780393352979""",0,4.17,W. W. Norton  Company,Paperback,368,2016,2015,,2018/04/10,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,"=""0061142026""","=""9780061142024""",5,4.08,Harper Perennial,Paperback,248,2006,1997,2019/03/25,2019/03/21,,,read,,,,1,,,0,,,,,
25436219,Cuneiform,Irving Finkel,"Finkel, Irving",Jonathan Taylor,"=""0714111880""","=""9780714111889""",5,4.26,British Museum Press,Paperback,112,2015,2015,2019/03/23,2019/03/19,,,read,,,,1,,,0,,,,,
37569338,How to Be a Good Creature: A Memoir in Thirteen Animals,Sy Montgomery,"Montgomery, Sy",Rebecca Green,"=""0544938321""","=""9780544938328""",4,4.06,Houghton Mifflin Harcourt,Hardcover,208,2018,2018,2019/03/21,2019/03/19,,,read,,,,1,,,0,,,,,
61666,Contact,Carl Sagan,"Sagan, Carl",,"=""2266079999""","=""9782266079990""",5,4.13,Pocket,Mass Market Paperback,580,1997,1985,2019/03/19,2019/03/11,,,read,,,,1,,,0,,,,,
36131108,Commune: Book Two (Commune #2),Joshua Gayou,"Gayou, Joshua",,"=""""","=""""",5,4.40,,Kindle Edition,426,2017,2017,2019/03/11,2019/03/04,,,read,,,,1,,,0,,,,,
42041671,"Quantum Space: Loop Quantum Gravity and the Search for the Structure of Space, Time, and the Universe",Jim Baggott,"Baggott, Jim",,"=""""","=""""",5,4.18,OUP Oxford,Kindle Edition,447,2018,2019,2019/03/10,2019/02/25,,,read,,,,1,,,0,,,,,
32767,At the Mountains of Madness,H.P. Lovecraft,"Lovecraft, H.P.","China Miéville, S.T. Joshi","=""0812974417""","=""9780812974416""",5,3.87,Modern Library,Paperback,138,2005,1936,,2019/03/08,,,read,,,,1,,,0,,,,,
34736722,Commune: Book One (Commune #1),Joshua Gayou,"Gayou, Joshua",,"=""""","=""""",5,4.17,,Kindle Edition,272,2017,2017,2019/03/04,2019/02/24,,,read,,,,1,,,0,,,,,
108939,"The Trouble with Physics: The Rise of String Theory, the Fall of a Science and What Comes Next",Lee Smolin,"Smolin, Lee",,"=""0618551050""","=""9780618551057""",5,4.00,Houghton Mifflin Harcourt,Hardcover,416,2006,2006,,2019/03/03,,,read,,,,1,,,0,,,,,
27213168,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,"Yong, Ed",,"=""0062368591""","=""9780062368591""",5,4.15,Ecco,Hardcover,368,2016,2016,2019/02/26,2019/02/24,,,read,,,,1,,,0,,,,,
20408500,Collapse: How Societies Choose to Fail or Succeed: Revised Edition,Jared Diamond,"Diamond, Jared",,"=""""","=""""",4,3.93,Penguin Books,Kindle Edition,612,2011,2004,2019/02/24,2018/10/02,,,read,,,,1,,,0,,,,,
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0060510862""","=""9780060510862""",5,4.14,Voyager,Paperback,278,2003,1974,2019/02/21,2019/02/19,,,read,,,,1,,,0,,,,,
40363555,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nathalia Holt,"Holt, Nathalia",,"=""""","=""""",5,3.88,"Little, Brown and Company",Kindle Edition,326,2016,2016,2019/02/18,2019/02/15,,,read,,,,1,,,0,,,,,
37903770,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",5,4.09,W. W. Norton & Company,Paperback,301,2018,2017,2019/02/15,2019/02/13,,,read,,,,1,,,0,,,,,
35068671,The Perfectionists: How Precision Engineers Created the Modern World,Simon Winchester,"Winchester, Simon",,"=""0062652575""","=""9780062652577""",4,4.12,Harper,ebook,416,2018,2018,2019/02/12,2019/02/05,,,read,,,,1,,,0,,,,,
33080122,"The Calculating Stars (Lady Astronaut, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",5,4.01,Tor Books,Paperback,431,2018,2018,2019/02/05,2019/02/01,,,read,,,,1,,,0,,,,,
40969332,"Dungeon Desolation (The Divine Dungeon, #4)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",5,4.27,Mountaindale Press,Kindle Edition,317,2018,2018,2019/02/01,2019/01/25,,,read,,,,1,,,0,,,,,
34274957,Life 3.0: Being Human in the Age of Artificial Intelligence,Max  Tegmark,"Tegmark, Max",,"=""1101946598""","=""9781101946596""",5,4.04,Knopf Publishing Group,Hardcover,364,2017,2017,2019/01/27,2018/12/10,,,read,,,,1,,,0,,,,,
